angular velocity message - w:(-10.498046875, -79.58984375, 15.7470703125) temp_celsius:22.71
angle message - roll:23.0 pitch:-32.5 yaw:-87.1 version:18128
magnetic message - vec:(-5728, 303, -358) temp_celsius:0.0
quaternion message - q:0.720794677734375 -0.043487548828125 -0.33673095703125 -0.60418701171875
acceleration message - vec:(5.59384765625, 3.3735351562500004, 7.168164062500001) temp_celsius:22.71
angular velocity message - w:(-1.5869140625, 12.39013671875, -5.79833984375) temp_celsius:22.71
angle message - roll:24.3 pitch:-35.0 yaw:-89.3 version:18128
magnetic message - vec:(-5864, 307, -197) temp_celsius:0.0
quaternion message - q:0.70831298828125 -0.056915283203125 -0.355804443359375 -0.606903076171875
acceleration message - vec:(5.708691406250001, 3.0577148437500004, 7.335644531250001) temp_celsius:22.71
angular velocity message - w:(0.06103515625, -18.9208984375, -0.732421875) temp_celsius:22.71
angle message - roll:23.5 pitch:-34.4 yaw:-89.5 version:18128
magnetic message - vec:(-5863, 323, -197) temp_celsius:0.0
quaternion message - q:0.70733642578125 -0.059112548828125 -0.34844970703125 -0.612060546875
acceleration message - vec:(5.6512695312500005, 3.0337890625000004, 7.527050781250001) temp_celsius:22.71
angular velocity message - w:(-1.28173828125, 0.06103515625, 0.8544921875) temp_celsius:22.71
angle message - roll:23.3 pitch:-34.6 yaw:-90.1 version:18128
magnetic message - vec:(-5872, 325, -186) temp_celsius:0.0
quaternion message - q:0.703704833984375 -0.0631103515625 -0.3485107421875 -0.615814208984375
acceleration message - vec:(5.67998046875, 3.0720703125, 7.46005859375) temp_celsius:22.71
angular velocity message - w:(-0.732421875, 2.8076171875, 0.6103515625) temp_celsius:22.71
angle message - roll:23.2 pitch:-34.8 yaw:-90.7 version:18128
magnetic message - vec:(-5877, 326, -180) temp_celsius:0.0
quaternion message - q:0.700225830078125 -0.06640625 -0.348541259765625 -0.61944580078125
acceleration message - vec:(5.708691406250001, 3.06728515625, 7.393066406250001) temp_celsius:22.71
angular velocity message - w:(-0.54931640625, 0.9765625, 0.30517578125) temp_celsius:22.71
angle message - roll:23.1 pitch:-34.9 yaw:-91.3 version:18128
magnetic message - vec:(-5880, 328, -177) temp_celsius:0.0
quaternion message - q:0.69708251953125 -0.06951904296875 -0.34814453125 -0.622833251953125
acceleration message - vec:(5.71826171875, 3.0720703125, 7.383496093750001) temp_celsius:22.71
angular velocity message - w:(-0.1220703125, -0.06103515625, 0.06103515625) temp_celsius:22.71
angle message - roll:23.0 pitch:-34.9 yaw:-91.8 version:18128
magnetic message - vec:(-5881, 331, -175) temp_celsius:0.0
quaternion message - q:0.6943359375 -0.071990966796875 -0.34747314453125 -0.626007080078125
acceleration message - vec:(5.7134765625, 3.0625, 7.36435546875) temp_celsius:22.71
angular velocity message - w:(-0.1220703125, -1.03759765625, 0.06103515625) temp_celsius:22.71
angle message - roll:22.9 pitch:-35.0 yaw:-92.2 version:18128
magnetic message - vec:(-5883, 332, -174) temp_celsius:0.0
quaternion message - q:0.69171142578125 -0.074371337890625 -0.346832275390625 -0.62896728515625
acceleration message - vec:(5.70390625, 3.043359375, 7.3978515625000005) temp_celsius:22.71
angular velocity message - w:(-0.18310546875, -0.18310546875, 0.06103515625) temp_celsius:22.71
angle message - roll:22.8 pitch:-35.0 yaw:-92.6 version:18128
magnetic message - vec:(-5884, 332, -173) temp_celsius:0.0
quaternion message - q:0.689300537109375 -0.0765380859375 -0.3460693359375 -0.631744384765625
acceleration message - vec:(5.708691406250001, 3.0529296875000003, 7.383496093750001) temp_celsius:22.71
angular velocity message - w:(-0.1220703125, 0.30517578125, 0.06103515625) temp_celsius:22.71
angle message - roll:22.7 pitch:-35.1 yaw:-93.1 version:18128
magnetic message - vec:(-5885, 333, -171) temp_celsius:0.0
quaternion message - q:0.686920166015625 -0.07867431640625 -0.3455810546875 -0.63433837890625
acceleration message - vec:(5.72783203125, 3.0529296875000003, 7.3787109375) temp_celsius:22.71
angular velocity message - w:(-0.18310546875, -0.3662109375, 0.0) temp_celsius:22.71
angle message - roll:22.6 pitch:-35.1 yaw:-93.4 version:18128
magnetic message - vec:(-5885, 334, -171) temp_celsius:0.0
quaternion message - q:0.6846923828125 -0.0806884765625 -0.34503173828125 -0.636810302734375
acceleration message - vec:(5.72783203125, 3.04814453125, 7.3739257812500005) temp_celsius:22.71
angular velocity message - w:(-0.1220703125, -0.3662109375, 0.0) temp_celsius:22.71
angle message - roll:22.5 pitch:-35.1 yaw:-93.8 version:18128
magnetic message - vec:(-5885, 336, -169) temp_celsius:0.0
quaternion message - q:0.682586669921875 -0.082550048828125 -0.344512939453125 -0.63909912109375
acceleration message - vec:(5.7230468750000005, 3.043359375, 7.3787109375) temp_celsius:22.71
angular velocity message - w:(-0.1220703125, -0.48828125, 0.0) temp_celsius:22.71
angle message - roll:22.4 pitch:-35.2 yaw:-94.2 version:18128
magnetic message - vec:(-5886, 336, -169) temp_celsius:0.0
quaternion message - q:0.68060302734375 -0.084259033203125 -0.34393310546875 -0.64129638671875
acceleration message - vec:(5.708691406250001, 2.9955078125, 7.3978515625000005) temp_celsius:22.71
angular velocity message - w:(-0.48828125, 0.30517578125, 0.0) temp_celsius:22.71
angle message - roll:22.3 pitch:-35.2 yaw:-94.5 version:18128
magnetic message - vec:(-5887, 338, -168) temp_celsius:0.0
quaternion message - q:0.6787109375 -0.0859375 -0.343292236328125 -0.643402099609375
acceleration message - vec:(5.72783203125, 3.0290039062500003, 7.38828125) temp_celsius:22.71
angular velocity message - w:(-0.732421875, 0.1220703125, 0.0) temp_celsius:22.71
angle message - roll:22.2 pitch:-35.2 yaw:-94.8 version:18128
magnetic message - vec:(-5886, 340, -167) temp_celsius:0.0
quaternion message - q:0.676666259765625 -0.087646484375 -0.34246826171875 -0.645782470703125
acceleration message - vec:(5.708691406250001, 3.0337890625000004, 7.393066406250001) temp_celsius:22.71
angular velocity message - w:(0.30517578125, 0.54931640625, -0.244140625) temp_celsius:22.71
angle message - roll:22.2 pitch:-35.2 yaw:-95.1 version:18128
magnetic message - vec:(-5887, 340, -168) temp_celsius:0.0
quaternion message - q:0.675048828125 -0.088958740234375 -0.342010498046875 -0.647552490234375
acceleration message - vec:(5.73740234375, 3.0337890625000004, 7.3739257812500005) temp_celsius:22.71
angular velocity message - w:(-0.18310546875, -0.48828125, 0.0) temp_celsius:22.71
angle message - roll:22.1 pitch:-35.3 yaw:-95.4 version:18128
magnetic message - vec:(-5887, 341, -166) temp_celsius:0.0
quaternion message - q:0.673431396484375 -0.090362548828125 -0.341644287109375 -0.649200439453125
acceleration message - vec:(5.7230468750000005, 3.0337890625000004, 7.3739257812500005) temp_celsius:22.76
angular velocity message - w:(0.0, -0.48828125, -0.06103515625) temp_celsius:22.76
angle message - roll:22.0 pitch:-35.3 yaw:-95.6 version:18128
magnetic message - vec:(-5887, 341, -167) temp_celsius:0.0
quaternion message - q:0.671966552734375 -0.091552734375 -0.341156005859375 -0.65081787109375
acceleration message - vec:(5.72783203125, 3.0290039062500003, 7.3978515625000005) temp_celsius:22.71
angular velocity message - w:(-0.1220703125, 0.1220703125, 0.06103515625) temp_celsius:22.71
angle message - roll:22.0 pitch:-35.3 yaw:-95.9 version:18128
magnetic message - vec:(-5887, 341, -166) temp_celsius:0.0
quaternion message - q:0.670623779296875 -0.09271240234375 -0.3406982421875 -0.652313232421875
acceleration message - vec:(5.7230468750000005, 3.0290039062500003, 7.38828125) temp_celsius:22.71
angular velocity message - w:(0.0, 0.18310546875, 0.0) temp_celsius:22.71
angle message - roll:21.9 pitch:-35.3 yaw:-96.1 version:18128
magnetic message - vec:(-5887, 341, -166) temp_celsius:0.0
quaternion message - q:0.669281005859375 -0.093841552734375 -0.34039306640625 -0.6536865234375
acceleration message - vec:(5.72783203125, 3.02421875, 7.38828125) temp_celsius:22.71
angular velocity message - w:(0.0, 0.18310546875, 0.0) temp_celsius:22.71
angle message - roll:21.9 pitch:-35.3 yaw:-96.3 version:18128
magnetic message - vec:(-5888, 342, -165) temp_celsius:0.0
quaternion message - q:0.66802978515625 -0.09490966796875 -0.340057373046875 -0.65496826171875
acceleration message - vec:(5.73740234375, 3.02421875, 7.3787109375) temp_celsius:22.71
angular velocity message - w:(-0.1220703125, 0.06103515625, 0.0) temp_celsius:22.71
angle message - roll:21.8 pitch:-35.4 yaw:-96.5 version:18128
magnetic message - vec:(-5888, 342, -166) temp_celsius:0.0
quaternion message - q:0.66680908203125 -0.095916748046875 -0.339752197265625 -0.65618896484375
